pid,process_name,access_label,success,error_code,error_message
15284,svchost.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
15284,svchost.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
15284,svchost.exe,PROCESS_VM_WRITE,0,5,"Access denied"
15284,svchost.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
10912,svchost.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
10912,svchost.exe,PROCESS_VM_READ,0,5,"Access denied"
10912,svchost.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
10912,svchost.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
10912,svchost.exe,PROCESS_VM_WRITE,0,5,"Access denied"
10912,svchost.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
15280,csrss.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
15280,csrss.exe,PROCESS_VM_READ,0,5,"Access denied"
15280,csrss.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
15280,csrss.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
15280,csrss.exe,PROCESS_VM_WRITE,0,5,"Access denied"
15280,csrss.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
13472,winlogon.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
13472,winlogon.exe,PROCESS_VM_READ,0,5,"Access denied"
13472,winlogon.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
13472,winlogon.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
13472,winlogon.exe,PROCESS_VM_WRITE,0,5,"Access denied"
13472,winlogon.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
16624,fontdrvhost.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
16624,fontdrvhost.exe,PROCESS_VM_READ,0,5,"Access denied"
16624,fontdrvhost.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
16624,fontdrvhost.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
16624,fontdrvhost.exe,PROCESS_VM_WRITE,0,5,"Access denied"
16624,fontdrvhost.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
13812,dwm.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
13812,dwm.exe,PROCESS_VM_READ,0,5,"Access denied"
13812,dwm.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
13812,dwm.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
13812,dwm.exe,PROCESS_VM_WRITE,0,5,"Access denied"
13812,dwm.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
1896,NVDisplay.Container.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
1896,NVDisplay.Container.exe,PROCESS_VM_READ,0,5,"Access denied"
1896,NVDisplay.Container.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
1896,NVDisplay.Container.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
1896,NVDisplay.Container.exe,PROCESS_VM_WRITE,0,5,"Access denied"
1896,NVDisplay.Container.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
10732,nvcontainer.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
10732,nvcontainer.exe,PROCESS_VM_READ,1,0,"Success"
10732,nvcontainer.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
10732,nvcontainer.exe,PROCESS_VM_OPERATION,1,0,"Success"
10732,nvcontainer.exe,PROCESS_VM_WRITE,1,0,"Success"
10732,nvcontainer.exe,PROCESS_CREATE_THREAD,1,0,"Success"
12652,sihost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
12652,sihost.exe,PROCESS_VM_READ,1,0,"Success"
12652,sihost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
12652,sihost.exe,PROCESS_VM_OPERATION,1,0,"Success"
12652,sihost.exe,PROCESS_VM_WRITE,1,0,"Success"
12652,sihost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
6984,svchost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
6984,svchost.exe,PROCESS_VM_READ,1,0,"Success"
6984,svchost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
6984,svchost.exe,PROCESS_VM_OPERATION,1,0,"Success"
6984,svchost.exe,PROCESS_VM_WRITE,1,0,"Success"
6984,svchost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15500,svchost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15500,svchost.exe,PROCESS_VM_READ,1,0,"Success"
15500,svchost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15500,svchost.exe,PROCESS_VM_OPERATION,1,0,"Success"
15500,svchost.exe,PROCESS_VM_WRITE,1,0,"Success"
15500,svchost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
3676,taskhostw.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
3676,taskhostw.exe,PROCESS_VM_READ,1,0,"Success"
3676,taskhostw.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
3676,taskhostw.exe,PROCESS_VM_OPERATION,1,0,"Success"
3676,taskhostw.exe,PROCESS_VM_WRITE,1,0,"Success"
3676,taskhostw.exe,PROCESS_CREATE_THREAD,1,0,"Success"
13644,explorer.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
13644,explorer.exe,PROCESS_VM_READ,1,0,"Success"
13644,explorer.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
13644,explorer.exe,PROCESS_VM_OPERATION,1,0,"Success"
13644,explorer.exe,PROCESS_VM_WRITE,1,0,"Success"
13644,explorer.exe,PROCESS_CREATE_THREAD,1,0,"Success"
7916,svchost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
7916,svchost.exe,PROCESS_VM_READ,1,0,"Success"
7916,svchost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
7916,svchost.exe,PROCESS_VM_OPERATION,1,0,"Success"
7916,svchost.exe,PROCESS_VM_WRITE,1,0,"Success"
7916,svchost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
276,StartMenuExperienceHost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
276,StartMenuExperienceHost.exe,PROCESS_VM_READ,1,0,"Success"
276,StartMenuExperienceHost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
276,StartMenuExperienceHost.exe,PROCESS_VM_OPERATION,1,0,"Success"
276,StartMenuExperienceHost.exe,PROCESS_VM_WRITE,1,0,"Success"
276,StartMenuExperienceHost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
2036,NVIDIA Web Helper.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
2036,NVIDIA Web Helper.exe,PROCESS_VM_READ,1,0,"Success"
2036,NVIDIA Web Helper.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
2036,NVIDIA Web Helper.exe,PROCESS_VM_OPERATION,1,0,"Success"
2036,NVIDIA Web Helper.exe,PROCESS_VM_WRITE,1,0,"Success"
2036,NVIDIA Web Helper.exe,PROCESS_CREATE_THREAD,1,0,"Success"
1768,conhost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
1768,conhost.exe,PROCESS_VM_READ,1,0,"Success"
1768,conhost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
1768,conhost.exe,PROCESS_VM_OPERATION,1,0,"Success"
1768,conhost.exe,PROCESS_VM_WRITE,1,0,"Success"
1768,conhost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
5620,RuntimeBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
5620,RuntimeBroker.exe,PROCESS_VM_READ,1,0,"Success"
5620,RuntimeBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
5620,RuntimeBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
5620,RuntimeBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
5620,RuntimeBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
16672,SearchApp.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
16672,SearchApp.exe,PROCESS_VM_READ,1,0,"Success"
16672,SearchApp.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
16672,SearchApp.exe,PROCESS_VM_OPERATION,1,0,"Success"
16672,SearchApp.exe,PROCESS_VM_WRITE,1,0,"Success"
16672,SearchApp.exe,PROCESS_CREATE_THREAD,1,0,"Success"
17044,RuntimeBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
17044,RuntimeBroker.exe,PROCESS_VM_READ,1,0,"Success"
17044,RuntimeBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
17044,RuntimeBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
17044,RuntimeBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
17044,RuntimeBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
11908,ctfmon.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
11908,ctfmon.exe,PROCESS_VM_READ,0,5,"Access denied"
11908,ctfmon.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
11908,ctfmon.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
11908,ctfmon.exe,PROCESS_VM_WRITE,0,5,"Access denied"
11908,ctfmon.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
10548,TextInputHost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
10548,TextInputHost.exe,PROCESS_VM_READ,1,0,"Success"
10548,TextInputHost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
10548,TextInputHost.exe,PROCESS_VM_OPERATION,1,0,"Success"
10548,TextInputHost.exe,PROCESS_VM_WRITE,1,0,"Success"
10548,TextInputHost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
10648,ITBM.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
10648,ITBM.exe,PROCESS_VM_READ,1,0,"Success"
10648,ITBM.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
10648,ITBM.exe,PROCESS_VM_OPERATION,1,0,"Success"
10648,ITBM.exe,PROCESS_VM_WRITE,1,0,"Success"
10648,ITBM.exe,PROCESS_CREATE_THREAD,1,0,"Success"
9340,dllhost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
9340,dllhost.exe,PROCESS_VM_READ,1,0,"Success"
9340,dllhost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
9340,dllhost.exe,PROCESS_VM_OPERATION,1,0,"Success"
9340,dllhost.exe,PROCESS_VM_WRITE,1,0,"Success"
9340,dllhost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
19240,RuntimeBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
19240,RuntimeBroker.exe,PROCESS_VM_READ,1,0,"Success"
19240,RuntimeBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
19240,RuntimeBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
19240,RuntimeBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
19240,RuntimeBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15312,SecurityHealthSystray.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15312,SecurityHealthSystray.exe,PROCESS_VM_READ,1,0,"Success"
15312,SecurityHealthSystray.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15312,SecurityHealthSystray.exe,PROCESS_VM_OPERATION,1,0,"Success"
15312,SecurityHealthSystray.exe,PROCESS_VM_WRITE,1,0,"Success"
15312,SecurityHealthSystray.exe,PROCESS_CREATE_THREAD,1,0,"Success"
18312,Focusrite Notifier.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
18312,Focusrite Notifier.exe,PROCESS_VM_READ,1,0,"Success"
18312,Focusrite Notifier.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
18312,Focusrite Notifier.exe,PROCESS_VM_OPERATION,1,0,"Success"
18312,Focusrite Notifier.exe,PROCESS_VM_WRITE,1,0,"Success"
18312,Focusrite Notifier.exe,PROCESS_CREATE_THREAD,1,0,"Success"
11196,WD Discovery.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
11196,WD Discovery.exe,PROCESS_VM_READ,1,0,"Success"
11196,WD Discovery.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
11196,WD Discovery.exe,PROCESS_VM_OPERATION,1,0,"Success"
11196,WD Discovery.exe,PROCESS_VM_WRITE,1,0,"Success"
11196,WD Discovery.exe,PROCESS_CREATE_THREAD,1,0,"Success"
13740,CodeMeterCC.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
13740,CodeMeterCC.exe,PROCESS_VM_READ,1,0,"Success"
13740,CodeMeterCC.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
13740,CodeMeterCC.exe,PROCESS_VM_OPERATION,1,0,"Success"
13740,CodeMeterCC.exe,PROCESS_VM_WRITE,1,0,"Success"
13740,CodeMeterCC.exe,PROCESS_CREATE_THREAD,1,0,"Success"
19144,WD Discovery.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
19144,WD Discovery.exe,PROCESS_VM_READ,1,0,"Success"
19144,WD Discovery.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
19144,WD Discovery.exe,PROCESS_VM_OPERATION,1,0,"Success"
19144,WD Discovery.exe,PROCESS_VM_WRITE,1,0,"Success"
19144,WD Discovery.exe,PROCESS_CREATE_THREAD,1,0,"Success"
7760,WavesLocalServer.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
7760,WavesLocalServer.exe,PROCESS_VM_READ,1,0,"Success"
7760,WavesLocalServer.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
7760,WavesLocalServer.exe,PROCESS_VM_OPERATION,1,0,"Success"
7760,WavesLocalServer.exe,PROCESS_VM_WRITE,1,0,"Success"
7760,WavesLocalServer.exe,PROCESS_CREATE_THREAD,1,0,"Success"
18448,WD Discovery.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
18448,WD Discovery.exe,PROCESS_VM_READ,1,0,"Success"
18448,WD Discovery.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
18448,WD Discovery.exe,PROCESS_VM_OPERATION,1,0,"Success"
18448,WD Discovery.exe,PROCESS_VM_WRITE,1,0,"Success"
18448,WD Discovery.exe,PROCESS_CREATE_THREAD,1,0,"Success"
5564,WDDiscoveryMonitor.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
5564,WDDiscoveryMonitor.exe,PROCESS_VM_READ,1,0,"Success"
5564,WDDiscoveryMonitor.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
5564,WDDiscoveryMonitor.exe,PROCESS_VM_OPERATION,1,0,"Success"
5564,WDDiscoveryMonitor.exe,PROCESS_VM_WRITE,1,0,"Success"
5564,WDDiscoveryMonitor.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15264,WD Discovery.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15264,WD Discovery.exe,PROCESS_VM_READ,1,0,"Success"
15264,WD Discovery.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15264,WD Discovery.exe,PROCESS_VM_OPERATION,1,0,"Success"
15264,WD Discovery.exe,PROCESS_VM_WRITE,1,0,"Success"
15264,WD Discovery.exe,PROCESS_CREATE_THREAD,1,0,"Success"
18804,WD Device Agent.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
18804,WD Device Agent.exe,PROCESS_VM_READ,0,5,"Access denied"
18804,WD Device Agent.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
18804,WD Device Agent.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
18804,WD Device Agent.exe,PROCESS_VM_WRITE,0,5,"Access denied"
18804,WD Device Agent.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
17660,ShellExperienceHost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
17660,ShellExperienceHost.exe,PROCESS_VM_READ,1,0,"Success"
17660,ShellExperienceHost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
17660,ShellExperienceHost.exe,PROCESS_VM_OPERATION,1,0,"Success"
17660,ShellExperienceHost.exe,PROCESS_VM_WRITE,1,0,"Success"
17660,ShellExperienceHost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15484,RuntimeBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15484,RuntimeBroker.exe,PROCESS_VM_READ,1,0,"Success"
15484,RuntimeBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15484,RuntimeBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
15484,RuntimeBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
15484,RuntimeBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
10424,WDDiscoveryService.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
10424,WDDiscoveryService.exe,PROCESS_VM_READ,0,5,"Access denied"
10424,WDDiscoveryService.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
10424,WDDiscoveryService.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
10424,WDDiscoveryService.exe,PROCESS_VM_WRITE,0,5,"Access denied"
10424,WDDiscoveryService.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
10200,cmd.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
10200,cmd.exe,PROCESS_VM_READ,1,0,"Success"
10200,cmd.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
10200,cmd.exe,PROCESS_VM_OPERATION,1,0,"Success"
10200,cmd.exe,PROCESS_VM_WRITE,1,0,"Success"
10200,cmd.exe,PROCESS_CREATE_THREAD,1,0,"Success"
18636,conhost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
18636,conhost.exe,PROCESS_VM_READ,1,0,"Success"
18636,conhost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
18636,conhost.exe,PROCESS_VM_OPERATION,1,0,"Success"
18636,conhost.exe,PROCESS_VM_WRITE,1,0,"Success"
18636,conhost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
14340,kdd.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
14340,kdd.exe,PROCESS_VM_READ,1,0,"Success"
14340,kdd.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
14340,kdd.exe,PROCESS_VM_OPERATION,1,0,"Success"
14340,kdd.exe,PROCESS_VM_WRITE,1,0,"Success"
14340,kdd.exe,PROCESS_CREATE_THREAD,1,0,"Success"
1888,kdd,PROCESS_QUERY_INFORMATION,1,0,"Success"
1888,kdd,PROCESS_VM_READ,1,0,"Success"
1888,kdd,QUERY_INFORMATION | VM_READ,1,0,"Success"
1888,kdd,PROCESS_VM_OPERATION,1,0,"Success"
1888,kdd,PROCESS_VM_WRITE,1,0,"Success"
1888,kdd,PROCESS_CREATE_THREAD,1,0,"Success"
8812,conhost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
8812,conhost.exe,PROCESS_VM_READ,1,0,"Success"
8812,conhost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
8812,conhost.exe,PROCESS_VM_OPERATION,1,0,"Success"
8812,conhost.exe,PROCESS_VM_WRITE,1,0,"Success"
8812,conhost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
5020,wdsync.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
5020,wdsync.exe,PROCESS_VM_READ,1,0,"Success"
5020,wdsync.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
5020,wdsync.exe,PROCESS_VM_OPERATION,1,0,"Success"
5020,wdsync.exe,PROCESS_VM_WRITE,1,0,"Success"
5020,wdsync.exe,PROCESS_CREATE_THREAD,1,0,"Success"
6900,conhost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
6900,conhost.exe,PROCESS_VM_READ,1,0,"Success"
6900,conhost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
6900,conhost.exe,PROCESS_VM_OPERATION,1,0,"Success"
6900,conhost.exe,PROCESS_VM_WRITE,1,0,"Success"
6900,conhost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
10608,svchost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
10608,svchost.exe,PROCESS_VM_READ,1,0,"Success"
10608,svchost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
10608,svchost.exe,PROCESS_VM_OPERATION,1,0,"Success"
10608,svchost.exe,PROCESS_VM_WRITE,1,0,"Success"
10608,svchost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
19024,SystemSettings.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
19024,SystemSettings.exe,PROCESS_VM_READ,1,0,"Success"
19024,SystemSettings.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
19024,SystemSettings.exe,PROCESS_VM_OPERATION,1,0,"Success"
19024,SystemSettings.exe,PROCESS_VM_WRITE,1,0,"Success"
19024,SystemSettings.exe,PROCESS_CREATE_THREAD,1,0,"Success"
17824,ApplicationFrameHost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
17824,ApplicationFrameHost.exe,PROCESS_VM_READ,1,0,"Success"
17824,ApplicationFrameHost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
17824,ApplicationFrameHost.exe,PROCESS_VM_OPERATION,1,0,"Success"
17824,ApplicationFrameHost.exe,PROCESS_VM_WRITE,1,0,"Success"
17824,ApplicationFrameHost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15104,UserOOBEBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15104,UserOOBEBroker.exe,PROCESS_VM_READ,1,0,"Success"
15104,UserOOBEBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15104,UserOOBEBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
15104,UserOOBEBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
15104,UserOOBEBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
17820,CompPkgSrv.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
17820,CompPkgSrv.exe,PROCESS_VM_READ,1,0,"Success"
17820,CompPkgSrv.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
17820,CompPkgSrv.exe,PROCESS_VM_OPERATION,1,0,"Success"
17820,CompPkgSrv.exe,PROCESS_VM_WRITE,1,0,"Success"
17820,CompPkgSrv.exe,PROCESS_CREATE_THREAD,1,0,"Success"
12128,svchost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
12128,svchost.exe,PROCESS_VM_READ,1,0,"Success"
12128,svchost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
12128,svchost.exe,PROCESS_VM_OPERATION,1,0,"Success"
12128,svchost.exe,PROCESS_VM_WRITE,1,0,"Success"
12128,svchost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
5924,SearchApp.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
5924,SearchApp.exe,PROCESS_VM_READ,1,0,"Success"
5924,SearchApp.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
5924,SearchApp.exe,PROCESS_VM_OPERATION,1,0,"Success"
5924,SearchApp.exe,PROCESS_VM_WRITE,1,0,"Success"
5924,SearchApp.exe,PROCESS_CREATE_THREAD,1,0,"Success"
18868,taskhostw.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
18868,taskhostw.exe,PROCESS_VM_READ,0,5,"Access denied"
18868,taskhostw.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
18868,taskhostw.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
18868,taskhostw.exe,PROCESS_VM_WRITE,0,5,"Access denied"
18868,taskhostw.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
12004,svchost.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
12004,svchost.exe,PROCESS_VM_READ,0,5,"Access denied"
12004,svchost.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
12004,svchost.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
12004,svchost.exe,PROCESS_VM_WRITE,0,5,"Access denied"
12004,svchost.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
13084,Video.UI.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
13084,Video.UI.exe,PROCESS_VM_READ,1,0,"Success"
13084,Video.UI.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
13084,Video.UI.exe,PROCESS_VM_OPERATION,1,0,"Success"
13084,Video.UI.exe,PROCESS_VM_WRITE,1,0,"Success"
13084,Video.UI.exe,PROCESS_CREATE_THREAD,1,0,"Success"
17164,RuntimeBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
17164,RuntimeBroker.exe,PROCESS_VM_READ,1,0,"Success"
17164,RuntimeBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
17164,RuntimeBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
17164,RuntimeBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
17164,RuntimeBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15232,LockApp.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15232,LockApp.exe,PROCESS_VM_READ,1,0,"Success"
15232,LockApp.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15232,LockApp.exe,PROCESS_VM_OPERATION,1,0,"Success"
15232,LockApp.exe,PROCESS_VM_WRITE,1,0,"Success"
15232,LockApp.exe,PROCESS_CREATE_THREAD,1,0,"Success"
3900,RuntimeBroker.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
3900,RuntimeBroker.exe,PROCESS_VM_READ,1,0,"Success"
3900,RuntimeBroker.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
3900,RuntimeBroker.exe,PROCESS_VM_OPERATION,1,0,"Success"
3900,RuntimeBroker.exe,PROCESS_VM_WRITE,1,0,"Success"
3900,RuntimeBroker.exe,PROCESS_CREATE_THREAD,1,0,"Success"
12440,taskhostw.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
12440,taskhostw.exe,PROCESS_VM_READ,1,0,"Success"
12440,taskhostw.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
12440,taskhostw.exe,PROCESS_VM_OPERATION,1,0,"Success"
12440,taskhostw.exe,PROCESS_VM_WRITE,1,0,"Success"
12440,taskhostw.exe,PROCESS_CREATE_THREAD,1,0,"Success"
14716,svchost.exe,PROCESS_QUERY_INFORMATION,0,5,"Access denied"
14716,svchost.exe,PROCESS_VM_READ,0,5,"Access denied"
14716,svchost.exe,QUERY_INFORMATION | VM_READ,0,5,"Access denied"
14716,svchost.exe,PROCESS_VM_OPERATION,0,5,"Access denied"
14716,svchost.exe,PROCESS_VM_WRITE,0,5,"Access denied"
14716,svchost.exe,PROCESS_CREATE_THREAD,0,5,"Access denied"
7548,PhoneExperienceHost.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
7548,PhoneExperienceHost.exe,PROCESS_VM_READ,1,0,"Success"
7548,PhoneExperienceHost.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
7548,PhoneExperienceHost.exe,PROCESS_VM_OPERATION,1,0,"Success"
7548,PhoneExperienceHost.exe,PROCESS_VM_WRITE,1,0,"Success"
7548,PhoneExperienceHost.exe,PROCESS_CREATE_THREAD,1,0,"Success"
15836,Microsoft.Media.Player.exe,PROCESS_QUERY_INFORMATION,1,0,"Success"
15836,Microsoft.Media.Player.exe,PROCESS_VM_READ,1,0,"Success"
15836,Microsoft.Media.Player.exe,QUERY_INFORMATION | VM_READ,1,0,"Success"
15836,Microsoft.Media.Player.exe,PROCESS_VM_OPERATION,1,0,"Success"
15836,Microsoft.Media.Player.exe,PROCESS_VM_WRITE,1,0,"Success"
15836,Microsoft.Media.Player.exe,PROCESS_CREATE_THREAD,1,0,"Success"
